"","y1","y2","y3","conc","ABS","smp","Tests"
"1369","0.2776860","0.2776860","0.2776860",NA,"0.330","Avon Initial 2","Katie"
"1370","0.8008264","0.8008264","0.8008264",NA,"1.016","Katie #4","Katie"
"1371","0.8190083","0.8190083","0.8190083",NA,"1.019","Katie #5","Katie"
"1372","0.7954545","0.7954545","0.7954545",NA,"0.985","Katie #6","Katie"
"1373","0.7681818","0.7681818","0.7681818",NA,"0.891","Katie #7","Katie"
"1374","0.3293388","0.3293388","0.3293388",NA,"0.389","Katie #8","Katie"
"1375","0.9623967","0.9623967","0.9623967",NA,"1.189","Katie #9","Katie"
"1376","0.2247934","0.2247934","0.2247934",NA,"0.246","CC024","Katie"
"1377","0.2776860","0.2776860","0.2776860",NA,"0.342","Avon Initial 2","Katie"
"1378","0.8008264","0.8008264","0.8008264",NA,"0.922","Katie #4","Katie"
"1379","0.8190083","0.8190083","0.8190083",NA,"0.963","Katie #5","Katie"
"1380","0.7954545","0.7954545","0.7954545",NA,"0.940","Katie #6","Katie"
"1381","0.7681818","0.7681818","0.7681818",NA,"0.968","Katie #7","Katie"
"1382","0.3293388","0.3293388","0.3293388",NA,"0.408","Katie #8","Katie"
"1383","0.9623967","0.9623967","0.9623967",NA,"1.140","Katie #9","Katie"
"1384","0.2247934","0.2247934","0.2247934",NA,"0.298","CC024","Katie"
"1385","0.1648760","0.1648760","0.1648760",NA,"0.182","CC025","Katie"
"1386","0.4780992","0.4780992","0.4780992",NA,"0.589","CC026","Katie"
"1387","0.7177686","0.7177686","0.7177686",NA,"0.878","CC027","Katie"
"1388","0.6971074","0.6971074","0.6971074",NA,"0.894","SL066","Katie"
"1389","0.3454545","0.3454545","0.3454545",NA,"0.431","SL071","Katie"
"1390","0.7396694","0.7396694","0.7396694",NA,"0.906","SL072","Katie"
"1391","0.4814050","0.4814050","0.4814050",NA,"0.671","SL073","Katie"
"1392","0.2057851","0.2057851","0.2057851",NA,"0.247","SL077","Katie"
"1393","0.1648760","0.1648760","0.1648760",NA,"0.217","CC025","Katie"
"1394","0.4780992","0.4780992","0.4780992",NA,"0.568","CC026","Katie"
"1395","0.7177686","0.7177686","0.7177686",NA,"0.859","CC027","Katie"
"1396","0.6971074","0.6971074","0.6971074",NA,"0.793","SL066","Katie"
"1397","0.3454545","0.3454545","0.3454545",NA,"0.405","SL071","Katie"
"1398","0.7396694","0.7396694","0.7396694",NA,"0.884","SL072","Katie"
"1399","0.4814050","0.4814050","0.4814050",NA,"0.494","SL073","Katie"
"1400","0.2057851","0.2057851","0.2057851",NA,"0.251","SL077","Katie"
"1401","0.3210744","0.3210744","0.3210744",NA,"0.394","SL080","Katie"
"1402","0.2289256","0.2289256","0.2289256",NA,"0.171","SL083","Katie"
"1403","0.1409091","0.1409091","0.1409091",NA,"0.855","SL028","Katie"
"1404","0.3210744","0.3210744","0.3210744",NA,"0.383","SL080","Katie"
"1405","0.2289256","0.2289256","0.2289256",NA,"0.170","SL083","Katie"
"1406","0.1409091","0.1409091","0.1409091",NA,"1.139","SL028","Katie"
